Tên thuốc,Link,Ký tự,Trang
"Thuốc xịt mũi Nozeytin Gia Nguyễn điều trị viêm mũi dị ứng, sổ mũi, hắt hơi, ngứa mũi (15ml)",https://nhathuoclongchau.com.vn/thuoc/nozeytin-gia-nguyen-15ml-thuoc-xit-mui-20043.html,N,2
Siro New Ameflu Night Time OPV giảm các triệu chứng cảm lạnh (60ml),https://nhathuoclongchau.com.vn/thuoc/new-ameflu-night-time-opv-60ml-21634.html,N,2
"Viên sủi Napharangan 500mg Nam Hà hạ nhiệt, giảm đau, điều trị sốt từ nhẹ đến vừa (4 vỉ x 4 viên)",https://nhathuoclongchau.com.vn/thuoc/napha-rangan-500mg-paracetamol-nam-ha-4x4-22436.html,N,2
"Viên sủi Naroxyn EFF 250 Quang Anh điều trị các bệnh về xương khớp, viêm cột sống dính khớp (5 vỉ x 4 viên)",https://nhathuoclongchau.com.vn/thuoc/naroxyn-eff-250mg-quang-anh-hop-5-vi-x-4-vien-38181.html,N,3
Viên đặt âm đạo Nysiod-M 200mg Mebiphar - Austrapharm điều trị nhiễm nấm Candida (1 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nysiod-m-200mg-mebiphar-1x10-37246.html,N,3
"Thuốc nhỏ mắt, nhỏ mũi Natri Clorid 0,9% Nam Hà rửa mắt, mũi, phụ trị nghẹt mũi, sổ mũi (10ml)",https://nhathuoclongchau.com.vn/thuoc/natri-clorid-09-10ml-nam-ha-18598.html,N,3
Dung dịch uống Novahexin 4mg Phương Đông điều trị rối loạn tiết dịch phế quản (30 ống x 5ml),https://nhathuoclongchau.com.vn/thuoc/novahexin-4mg-phuong-dong-30-ong-x-5ml-20438.html,N,3
Thuốc Noklot 75mg Zydus phòng ngừa biến cố xơ vữa động mạch (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/noklot-75-zydus-3-x10.html,N,3
"Dung dịch Natri Clorid 0,9% Kabi bổ sung điện giải và nước, phòng và điều trị thiếu hụt natri (100ml)",https://nhathuoclongchau.com.vn/thuoc/natri-clorid-09-kabi-100ml-37170.html,N,3
Dung dịch tiêm truyền Natri Clorid 0.9% Fresenius Kabi bổ sung điện giải và nước trong các trường hợp mất nước (500ml),https://nhathuoclongchau.com.vn/thuoc/natri-clorid-09-kabi-500ml-36101.html,N,3
Viên nang cứng Núcleo C.M.P Forte Ferrer điều trị bệnh lý thần kinh ngoại biên (6 vỉ x 5 viên),https://nhathuoclongchau.com.vn/thuoc/nucleo-cmp-forte-ferrer-6x5-34875.html,N,3
Thuốc Nolpaza 20mg KRKA điều trị bệnh trào ngược dạ dày – thực quản (2 vỉ x 14 viên),https://nhathuoclongchau.com.vn/thuoc/thuoc-nolpaza-20mg-krka-hop-2-vi-x-14-vien-34746.html,N,3
"Thuốc nhỏ mắt New V.Rohto điều trị mỏi mắt, sung huyết kết mạc (13ml)",https://nhathuoclongchau.com.vn/thuoc/vrohto-1859.html,N,3
Thuốc rơ miệng Nyst 25.000IU OPC dự phòng và điều trị bệnh Candida miệng (10 gói),https://nhathuoclongchau.com.vn/thuoc/nyst-25000iu-2815.html,N,3
"Thuốc No-Spa Forte 80mg Sanofi điều trị co thắt cơ trơn, sỏi túi mật, sỏi ống mật (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/no-spa-forte-80mg-2834.html,N,3
"Thuốc No-spa 40mg Sanofi điều trị co thắt cơ trơn, sỏi túi mật, sỏi ống mật (5 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/no-spa-40mg-2835.html,N,3
Viên nén Nifedipin Hasan 20 Retard Hasan điều trị tăng huyết áp (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nifedipin-20-hasan-2861.html,N,3
"Viên nén Nexium Mups 40mg AstraZeneca điều trị trào ngược dạ dày - thực quản, loét dạ dày (2 vỉ x 7 viên)",https://nhathuoclongchau.com.vn/thuoc/nexium-mups-40-2869.html,N,3
"Viên nén Nexium Mups 20mg AstraZeneca điều trị trào ngược dạ dày - thực quản, loét dạ dày (2 vỉ x 7 viên)",https://nhathuoclongchau.com.vn/thuoc/nexium-mups-20-2870.html,N,3
Viên nén Newbutin SR 300mg Korea United điều trị trào ngược dạ dày - thực quản (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/newbutin-300mg-2877.html,N,3
Viên nén Neo-Codion Bouchara điều trị triệu chứng ho khan (2 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/neo-codion-100mg-2901.html,N,3
Viên nén Nebilet 5mg Menarini điều trị tăng huyết áp và suy tim mạn tính (1 vỉ x 14 viên),https://nhathuoclongchau.com.vn/thuoc/nebilet-5-2907.html,N,3
Viên nén Nebicard 2.5 Torrent điều trị tăng huyết áp (5 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nebicard-25mg-2909.html,N,3
Viên nén Natrilix SR Servier điều trị tăng huyết áp nguyên phát (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/natrilix-sr-2913.html,N,4
Thuốc Naphacogyl Nam Hà phòng ngừa và điều trị nhiễm trùng răng miệng (2 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/naphacogyl-2x10-namha-pharm-14222.html,N,4
Nước Cất Pha Tiêm Fresenius Kabi làm dung môi để hòa chất tiêm (20 chai x 500ml),https://nhathuoclongchau.com.vn/thuoc/nuoc-cat-pha-tiem-500ml-bidiphar-14547.html,N,4
Viên nén Nolvadex-D AstraZeneca điều trị ung thư vú (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nolvadex-d-15679.html,N,4
Bột pha tiêm Neutrivit 5000 Bidiphar điều trị viêm thần kinh (4 cặp),https://nhathuoclongchau.com.vn/thuoc/neutrivit-5000-16095.html,N,4
Bút tiêm NovoMix 30 FlexPen Novo Nordisk điều trị đái tháo đường (5 cây x 3ml),https://nhathuoclongchau.com.vn/thuoc/novomix-100iuml-17017.html,N,4
Dịch truyền Nephrosteril Fresenius Kabi điều trị suy thận cấp và mãn tính (250ml),https://nhathuoclongchau.com.vn/thuoc/nephrosteril-250ml-17037.html,N,4
Thuốc Neuractine 2mg SaVi điều trị chứng mất ngủ (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/neuractine-2mg-savi-pharm-3x10-19150.html,N,4
Thuốc Natrixam 1.5mg/5mg LES điều trị tăng huyết áp (30 viên),https://nhathuoclongchau.com.vn/thuoc/natrixam-15mg5mg-les-30v-19747.html,N,4
"Kem bôi da Neutasol Medipharco điều trị chàm, liken, vảy nến, lupus ban đỏ (30g)",https://nhathuoclongchau.com.vn/thuoc/neutasol-cream-medipharco-30g-20477.html,N,4
"Viên nén Nifedipin T20 retard Stella dự phòng đau thắt ngực, điều trị tăng huyết áp (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/nifedipin-t20-retard-10x10-hang-duc-21085.html,N,4
"Thuốc nhỏ mắt mũi tai Nemydexan Nam Hà điều trị viêm kết mạc, viêm mũi, viêm tai ngoài (8ml)",https://nhathuoclongchau.com.vn/thuoc/nemydexan-8ml-22045.html,N,4
Thuốc Nebivolol 5mg Stella Pharm điều trị tăng huyết áp (5 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nebivolol-5-mg-stella-5-x10.html,N,4
Thuốc tránh thai hàng ngày New Choice AD Advanced Formula Nam Hà (1 vỉ x 21 viên),https://nhathuoclongchau.com.vn/thuoc/new-choice-ad-advanced-formula-nam-ha-1x21-35595.html,N,4
Cốm pha hỗn dịch uống Novafex 37.5ml Mekophar điều trị nhiễm khuẩn đường hô hấp trên và dưới,https://nhathuoclongchau.com.vn/thuoc/novafex-mekophar-375ml-cefixime-100mg5ml-33475.html,N,4
Thuốc Nystatin 500.000I.U Vidipha dự phòng và điều trị nhiễm nấm Candida (2 vỉ x 8 viên),https://nhathuoclongchau.com.vn/thuoc/nystatin-500000iu-2812.html,N,4
"Viên nén Nivalin 5mg Sopharma điều trị sa sút trí tuệ, Alzheimer (1 vỉ x 20 viên)",https://nhathuoclongchau.com.vn/thuoc/nivalin-5mg-2853.html,N,4
"Bột pha tiêm Nexium 40mg AstraZeneca điều trị kháng tiết dịch vị, trào ngược dạ dày - thực quản (1 lọ)",https://nhathuoclongchau.com.vn/thuoc/nexium-40-2871.html,N,4
Cốm Nexium 10mg AstraZeneca điều trị trào ngược dạ dày - thực quản (28 gói),https://nhathuoclongchau.com.vn/thuoc/nexium-10-2874.html,N,4
Viên nang cứng Neurontin 300mg Pfizer điều trị hỗ trợ trong động kinh cục bộ (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/neurontin-300mg-2884.html,N,4
Viên nén Nasrix DaViPharm điều trị tăng cholesterol (4 vỉ x 7 viên),https://nhathuoclongchau.com.vn/thuoc/nasrix-2922.html,N,5
Thuốc xịt mũi Nasonex Bayer điều trị viêm mũi dị ứng (60 liều),https://nhathuoclongchau.com.vn/thuoc/nasonex-60-2924.html,N,5
Hỗn dịch xịt mũi Nazoster 0.05% Nasal Spray Santa điều trị viêm mũi dị ứng (18g),https://nhathuoclongchau.com.vn/thuoc/nazoster-005-nasal-spray-17045.html,N,5
"Viên nén Nolpaza 40mg KRKA điều trị bệnh trào ngược dạ dày – thực quản, loét đường tiêu hoá (1 vỉ x 14 viên)",https://nhathuoclongchau.com.vn/thuoc/nolpaza-40mg-krka-1x14-20029.html,N,5
Viên nang cứng Nikoramyl 5 Hà Tây phòng và điều trị cơn đau thắt ngực (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nikoramyl-5-ha-tay-3x10-20742.html,N,5
"Viên nén Neni 800 DHG điều trị triệu chứng chóng mặt, nhức đầu, mê sảng nặng (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/neni-800-dhg-3x10-21116.html,N,5
"Thuốc Nhiệt Miệng PV điều trị viêm loét miệng, lưỡi và miệng môi sưng đau (5 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/nhiet-mieng-pv-5x10-22624.html,N,5
"Thuốc Natrofen Cefprozil 500mg Remedina điều trị nhiễm khuẩn đường hô hấp, nhiễm khuẩn da (3 vỉ x 4 viên)",https://nhathuoclongchau.com.vn/thuoc/natrofen-v-05g-29630.html,N,5
Viên nén Nykob 5mg Genepharm SA điều trị tâm thần phân liệt (4 vỉ x 7 viên),https://nhathuoclongchau.com.vn/thuoc/nykob-v-5mg-29719.html,N,5
"Dung dịch Novolinda CPC1 Hà Nội điều trị bệnh trứng cá, viêm nang lông (30ml)",https://nhathuoclongchau.com.vn/thuoc/novolinda-cpc1-hn-30ml-30783.html,N,5
Thuốc Nebilet Nebivolol 5mg Menarini điều trị tăng huyết áp và suy tim mạn tính (2 vỉ x 14 viên),https://nhathuoclongchau.com.vn/thuoc/nebilet-5-mg-menarini-2-x14.html,N,5
Thuốc Neginol 5 DHG điều trị tăng huyết áp vô căn (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/neginol-5-mg-dhg-3-x10-1.html,N,5
Thuốc Neuronstad 300mg Stella điều trị hỗ trợ động kinh cục bộ (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/neuronstad-300-mg-stella-10-x10.html,N,5
Thuốc Neutri Fore Bidiphar bổ sung một số loại vitamin nhóm B (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/neutri-fore-bidiphar-10-x10.html,N,5
Thuốc Naftizine 200mg Shine Pharma điều trị triệu chứng đau cách hồi (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/naftizine-200-mg-shine-pharma-3-x10.html,N,5
"Thuốc Nady-Dapag 10 Nadyphar điều trị đái tháo đường tuýp 2, kiểm soát đường huyết (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/nady-dapag-10-nadyphar-3-x10.html,N,5
Thuốc Nooapi 1200 Apimed điều trị triệu chứng của hội chứng tâm thần - thực thể (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nooapi-1200-apimed-pharma-10x10-36503.html,N,5
"Thuốc Niflad ES 600mg/42,9mg Imexpharm điều trị các nhiễm khuẩn da, viêm da mủ mạn tính (4 vỉ x 7 viên)",https://nhathuoclongchau.com.vn/thuoc/niflad-es-600mg429mg-imexpharm-hop-1-tui-x-4-vi-x-7-vien-36440.html,N,5
Thuốc Neupogen 30MU/0.5ml Amgen điều trị sốt do giảm bạch cầu đa nhân trung tính trên bệnh nhân hóa trị,https://nhathuoclongchau.com.vn/thuoc/neupogen-30mu05ml-amgen-35658.html,N,5
Thuốc Neso 500mg/20mg Aristopharma giảm triệu chứng của viêm xương khớp (10 vỉ x 4 viên),https://nhathuoclongchau.com.vn/thuoc/neso50020mg-aristopharma-ltd-hop-10-vi-x-4-vien-34991.html,N,5
"Viên nén Nisten-F 7,5mg DaViPharm điều trị bệnh mạch vành, đau thắt ngực (4 vỉ x 7 viên)",https://nhathuoclongchau.com.vn/thuoc/nisten-f-1255.html,N,6
"Viên nén Nisten 5mg DaViPharm điều trị bệnh mạch vành, đau thắt ngực (2 vỉ x 14 Viên)",https://nhathuoclongchau.com.vn/thuoc/nisten-1328.html,N,6
"Thuốc Novomycine 3 M.IU Mekophar điều trị nhiễm khuẩn đường hô hấp, da và sinh dục ( 2 vỉ x 5 viên)",https://nhathuoclongchau.com.vn/thuoc/novomycine-3miu-2831.html,N,6
"Viên nén Normodipine 5mg Gedeon điều trị tăng huyết áp, đau thắt ngực ổn định (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/normodipine-5-2836.html,N,6
"Kem bôi da Norash Raptakos điều trị viêm da tiếp xúc và kích ứng, loét do tì đè (20g)",https://nhathuoclongchau.com.vn/thuoc/norash-20g-2839.html,N,6
Viên nén Nicomen 5mg Standard Chem And Pharm điều trị đau thắt ngực (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nicomen-5mg-2865.html,N,6
"Viên nang cứng Neuralmin 75 Boston Pharma điều trị đau thần kinh, động kinh, rối loạn lo âu (2 vỉ x 14 viên)",https://nhathuoclongchau.com.vn/thuoc/neuralmin-75-2888.html,N,6
Viên đặt âm đạo Neo-Tergynan Bouchara điều trị viêm âm đạo (1 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/neo-tergynan-500mg-2894.html,N,6
Viên đặt âm đạo Neo-Penotran MEGA We Care điều trị viêm âm đạo (2 vỉ x 7 viên),https://nhathuoclongchau.com.vn/thuoc/neo-penotran-500mg-2897.html,N,6
"Thuốc Negacef 500 Pymepharco điều trị nhiễm khuẩn đường hô hấp, nhiễm khuẩn tai mũi họng (2 vỉ x 5 viên)",https://nhathuoclongchau.com.vn/thuoc/negacef-500mg-2904.html,N,6
"Viên nén Neo-Nidal 100mg Ampharco điều trị đau sau chấn thương, phẫu thuật (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/neo-nidal-100mg-3x10-ampharco-usa-14323.html,N,6
"Dung dịch tiêm Novocain 3% HDpharma gây tê tại chỗ, gây tê cột sống (100 ống x 2ml)",https://nhathuoclongchau.com.vn/thuoc/novocain-3-2ml-hdpharma-100-ong-14825.html,N,6
Viên nang cứng Nufotin 20mg Danapha điều trị bệnh trầm cảm (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nufotin-20mg-3x10-danapha-14827.html,N,6
"Thuốc Novogyl Mekophar điều trị nhiễm khuẩn răng miệng, viêm nướu răng (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/novogyl-mkp-2x10-15329.html,N,6
Bút tiêm Novorapid FlexPen 100U/ml Novo Nordisk kiểm soát đường huyết (5 cây x 3ml),https://nhathuoclongchau.com.vn/thuoc/novorapid-100iuml-5-cay-17016.html,N,6
"Dung dịch tiêm No-Spa 40mg/2ml Sanofi chống co thắt cơ, điều trị sỏi túi mật, sỏi ống mật (5 vỉ x 5 ống x 2ml)",https://nhathuoclongchau.com.vn/thuoc/no-spa-inj-17020.html,N,6
Thuốc Newchoice Nam Hà dùng để tránh thai (25 vỉ x 28 viên),https://nhathuoclongchau.com.vn/thuoc/newchoice-17035.html,N,6
Thuốc nhỏ mắt Naphacollyre Nam Hà điều trị nhiễm khuẩn mắt (8ml),https://nhathuoclongchau.com.vn/thuoc/naphacollyre-8ml-namha-pharm-17055.html,N,6
Thuốc Nanfizy Farmaprim điều trị nấm âm đạo (1 vỉ x 3 viên),https://nhathuoclongchau.com.vn/thuoc/nanfizy-100mg-1x3-17056.html,N,6
"Viên nén New Ameflu Day Time +C OPV điều trị cảm lạnh, cảm cúm (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/ameflu-c-day-time-17552.html,N,6
Viên nén NifeHexal 30 LA Sandoz điều trị tăng huyết áp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nifehexal-30-la-3x10-sandoz-18788.html,N,7
"Nước cất tiêm Vinphaco dùng hòa tan, pha loãng chế phẩm thuốc tiêm (10 vỉ x 5 ống x 5ml)",https://nhathuoclongchau.com.vn/thuoc/nuoc-cat-tiem-vinphaco-10x5-ong-18918.html,N,7
Viên nén Natrixam 1.5mg/10mg Servier điều trị tăng huyết áp (6 vỉ x 5 viên),https://nhathuoclongchau.com.vn/thuoc/natrixam-15mg10mg-les-6x5-19867.html,N,7
Thuốc Novator 500 Atra điều trị thiếu máu (5 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/novator-500-atra-5x10-19978.html,N,7
Thuốc Nerazzu 50 Davipharm điều trị tăng huyết áp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nerazzu-50-davi-3x10-21430.html,N,7
Dịch tiêm truyền Neoamiyu AY cung cấp các acid amin cho bệnh nhân suy thận cấp và mãn tính (200ml),https://nhathuoclongchau.com.vn/thuoc/neoamiyu-ay-200ml-21656.html,N,7
Dung dịch tiêm Naatrapyl 3g Pymepharco điều trị di chứng tai biến mạch máu não (4 ống x 15ml),https://nhathuoclongchau.com.vn/thuoc/naatrapyl-3g-pymepharco-4-ong-x-15ml-21812.html,N,7
Dịch truyền Natri Bicarbonat 1.4% Fresenius Kabi điều trị kiềm hóa nước tiểu (500ml),https://nhathuoclongchau.com.vn/thuoc/natri-bicarbonat-14-kabi-500ml-22015.html,N,7
Viên nén Nimotop Bayer phòng và điều trị thiếu máu cục bộ (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nimotop-bayer-3x10-22038.html,N,7
Dịch truyền Natri Clorid 3% Fresenius Kabi bổ sung natri clorid (100ml),https://nhathuoclongchau.com.vn/thuoc/natri-clorid-3-kabi-100ml-22380.html,N,7
"Viên đặt âm đạo Nystatin 100.000 I.U PV Pharma điều trị nhiễm nấm âm hộ, âm đạo (12 viên)",https://nhathuoclongchau.com.vn/thuoc/nystatin-phuc-vinh-12v-dat-22441.html,N,7
Cốm Novafex 100mg/5ml Mekophar điều trị nhiễm khuẩn đường hô hấp (60ml),https://nhathuoclongchau.com.vn/thuoc/novafex-mekophar-60ml-22725.html,N,7
Thuốc Normelip 20 Square giảm cholesterol toàn phần (2 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/normelip-20mg-square-2x10-22987.html,N,7
Viên nang cứng Nexipraz 40 Boston điều trị bệnh trào ngược dịch dạ dày - thực quản (5 vỉ x 7 viên),https://nhathuoclongchau.com.vn/thuoc/nexipraz-40-boston-5x7-27988.html,N,7
"Viên nén Neo-Corclion F TV.Pharm giảm ho gió, ho khan (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/neo-corclion-f-tvpharm-2x10-28377.html,N,7
Viên nang mềm Newstomaz Medisun điều trị bệnh đường tiêu hoá (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/newstomaz-300mg-sohaco-3x10-29075.html,N,7
"Thuốc Nirdicin 500mg Pharmathen điều trị viêm phổi, viêm thận - bể thận, viêm tuyến tiền liệt (10 viên)",https://nhathuoclongchau.com.vn/thuoc/nirdicin-500mg-10v-29177.html,N,7
"Thuốc Nirdicin 250mg Pharmathen điều trị viêm phổi, viêm thận - bể thận, viêm tuyến tiền liệt (10 viên)",https://nhathuoclongchau.com.vn/thuoc/nirdicin-250mg-10v-29178.html,N,7
"Viên nén Natidof 8 SPM điều trị thoái hóa đốt sống, vẹo cổ, đau lưng (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/natidof-8mg-spm-3x10-29429.html,N,7
"Viên nén Nicarlol Plus 5mg/12,5mg Agimexpharm điều trị tăng huyết áp (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/nicarlol-plus-v-5125mg-29705.html,N,7
Viên nén Nevol 2.5 Medley Pharma điều trị tăng huyết áp vô căn (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nevol-v-25mg-29767.html,N,8
"Thuốc mỡ bôi da Neciomex Medipharco điều trị các bệnh chàm, viêm da (10g)",https://nhathuoclongchau.com.vn/thuoc/neciomex-medipharco-10g-29895.html,N,8
Viên nang cứng Neubatel 300mg DaViPharm điều trị động kinh cục bộ (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/neubatel-300mg-davi-10x10-30305.html,N,8
"Thuốc Nystatin 500.000IU Donaipharm dự phòng, điều trị nhiễm nấm Candida (2 vỉ x 8 viên)",https://nhathuoclongchau.com.vn/thuoc/nystatin-500000iu-donaipharm-2x8-30645.html,N,8
"Viên nén Neo-Corclion TV.Pharm điều trị ho, long đờm, ho mãn tính (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/neo-corclion-100mg-tvpharm-10x10-30697.html,N,8
Viên nén Nykob 10mg Genepharm SA điều trị tâm thần phân liệt (4 vỉ x 7 viên),https://nhathuoclongchau.com.vn/thuoc/nykob-10mg-genepharm-4x7-31287.html,N,8
Thuốc NadyGenor 5ml Nadyphar điều trị duy trì tăng amoniac máu (20 ống),https://nhathuoclongchau.com.vn/thuoc/nadygenor-31768.html,N,8
"Thuốc New Eascof 100ml Cachetpharm điều trị ho, long đờm",https://nhathuoclongchau.com.vn/thuoc/new-eascof-cachetphar-hop-100ml-32013.html,N,8
Dung dịch tiêm Nanokine 2000IU/ml Nanogen điều trị thiếu máu,https://nhathuoclongchau.com.vn/thuoc/nanokine-2000iu1ml-lo-1ml-32764.html,N,8
Thuốc Nady-Empag 10 Nadyphar điều trị đái tháo đường típ 2 (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nady-empag-10-nadyphar-3-x10.html,N,8
Thuốc Novobion CPC1HN điều trị rối loạn thần kinh ngoại vi (2 vỉ x 15 viên),https://nhathuoclongchau.com.vn/thuoc/novobion-cpc-1-2-x15.html,N,8
"Thuốc Natondix 750mg Savi chống viêm, giảm các cơn đau, cứng khớp do thoái hóa khớp (4 vỉ x 15 viên)",https://nhathuoclongchau.com.vn/thuoc/natondix-750mg-savi-4x15-37644.html,N,8
Thuốc Neupencap 300mg Danapha điều trị đau do viêm dây thần kinh ngoại biên (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/neupencap-300mg-danapha-3x10-37416.html,N,8
"Dung dịch uống Notamcef 1200mg Meyer điều trị triệu chứng chóng mặt, suy giảm trí nhớ, đột quỵ do thiếu máu cục bộ (20 ống x 10ml)",https://nhathuoclongchau.com.vn/thuoc/notamcef-1200mg-meyer-bpc-20-ong-x-10ml-37176.html,N,8
Thuốc Nausazy 4mg CPC1HN điều trị buồn nôn và nôn (4 vỉ x 5 viên),https://nhathuoclongchau.com.vn/thuoc/nausazy-4mg-cpc1-ha-noi-hop-4-vi-x-5-ong-5ml-35102.html,N,8
"Thuốc Niztahis 300 Agimexpharm điều trị loét tá tràng, loét dạ dày lành tính, bệnh trào ngược dạ dày, thực quản (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/niztahis-300mg-agimexpharm-hop-3-vi-x-10-vien-34152.html,N,8
Thuốc Nesteloc 40 USP dùng ức chế bài tiết dịch vị acid dạ dày (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nesteloc-40-1281.html,N,8
Thuốc Nesteloc 20 USP điều trị trong hội chứng trào ngược dạ dày - thực quản (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nesteloc-20-1405.html,N,8
"Thuốc cốm Novomycine 0,75 M.IU Mekophar điều trị nhiễm khuẩn đường hô hấp, da và sinh dục (20 gói x 3g)",https://nhathuoclongchau.com.vn/thuoc/novomycine-075-miu-2830.html,N,8
"Viên nén Novomycine 1.5 M.IU Mekophar điều trị viêm họng, viêm xoang cấp (2 vỉ x 8 viên)",https://nhathuoclongchau.com.vn/thuoc/novomycine-15miu-2832.html,N,8
Viên nén Nootropil 800mg GSK điều trị hội chứng tâm thần (3 vỉ x 15 viên),https://nhathuoclongchau.com.vn/thuoc/nootropyl-2841.html,N,9
Thuốc Nomigrain 5mg Torrent điều trị đau nửa đầu (5 vỉ x 20 viên),https://nhathuoclongchau.com.vn/thuoc/nomigrain-5mg-2844.html,N,9
Viên nén Nolvadex 10mg AstraZeneca điều trị ung thư vú (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nolvadex-10mg-2846.html,N,9
"Viên nén Nilkey DaViPharm điều trị bệnh trầm cảm, hội chứng hoảng sợ (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/nilkey-2858.html,N,9
Viên nén Nebicard-5 Torrent điều trị tăng huyết áp (5 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/nebicard-5mg-2908.html,N,9
Thuốc Hepalkey Phil dùng trong trường hợp tăng amoniac do viêm gan cấp và mãn tính (12 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/hepalkey-3502.html,N,9
"Thuốc Nadecin 10mg phòng và điều trị cơn đau thắt ngực, suy tim sung huyết (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/nadecin-10mg-14637.html,N,9
"Dung dịch xịt mũi Nacofar Pharmadic vệ sinh mũi, giảm nghẹt mũi (60ml)",https://nhathuoclongchau.com.vn/thuoc/nacofar-60ml-pharmadic-15586.html,N,9
"Thuốc Neo-Pyrazon 50mg United giảm đau, hạ sốt và kháng viêm (25 vỉ x 4 viên)",https://nhathuoclongchau.com.vn/thuoc/neopyrazon-50mg-25x4-17039.html,N,9
Thuốc Neurontin 300mg Pfizer điều trị bệnh động kinh và đau dây thần kinh (1 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/neurontin-300mg-pfizer-1x10-20250.html,N,9
Thuốc Neotazin MR 35mg Ampharco trị đau thắt ngực (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/neotazin-mr-ampharco-10x10-21420.html,N,9
Nước cất pha tiêm Bidiphar (10 vỉ x 5 ống x 5ml),https://nhathuoclongchau.com.vn/thuoc/nuoc-cat-pha-tiem-5ml-bidiphar-10x5-28000.html,N,9
"Thuốc bột rơ miệng Nystafar 100.000IU Pharmedic điều trị Candida miệng, tưa miệng, viêm lưỡi (10 gói)",https://nhathuoclongchau.com.vn/thuoc/nystafar-pharmedic-10-goi-28203.html,N,9
Thuốc Novaduc-40 Windlas điều trị tăng huyết áp (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/novaduc-40-windlas-3x10-28782.html,N,9
"Viên nén Nootryl 800 Abbott điều trị chứng rung giật cơ, thiếu máu não (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/nootryl-800mg-glomed-10x10-29911.html,N,9
